"R","Metodo","mu1","mu2","mu3","sigma1","sigma2","sigma3","p1","p2","p3","tempo"
83,"MCMC",0.272400352318213,5.51658206625,6.86733018375,2.896064505,0.9320557885,0.625765660875,0.0985903236375,0.343549830525,0.5578598435,86.3249199390411
84,"EM",0.448192025837152,5.21707571737732,6.78317801747804,2.53922151168806,0.835862141098466,0.58990702020009,0.141166998140489,0.250044034873917,0.608788966985594,0.190022945404053
84,"MCMC",0.0842827808002125,5.133426645,6.73491847,2.468938861125,0.98932876325,0.626625921125,0.1297927342875,0.2504373966125,0.619769869125,74.141961812973
85,"EM",0.738533430789719,6.13019986215284,7.04745248035856,2.45521837142848,0.968637221001778,0.401950962298156,0.166046728999317,0.560045210966401,0.273908060034282,0.0158450603485107
85,"MCMC",0.76021367917375,5.637744061,6.88678914125,2.590868803625,0.9137348015,0.5912956865,0.16725912530625,0.3363280078875,0.49641286175,71.8669090270996
86,"EM",1.61602296769475,5.98934627852011,7.06059813419833,2.92433261167178,0.846971200175372,0.563762211732739,0.165179544544873,0.479066173708282,0.355754281746845,0.239706993103027
86,"MCMC",-0.019712577115625,4.490346141375,6.60175544625,2.655677535875,1.6404525285,0.806981028,0.09691570233475,0.1945314049,0.70855289,101.170269012451
87,"EM",0.205092551944798,6.00770853975532,6.97144376384993,2.35443147567904,1.1291756036944,0.414896239099228,0.163242107053566,0.509104982860932,0.327652910085502,0.0601139068603516
87,"MCMC",0.052160546390875,5.426688525,6.847087745,2.37336839875,1.124023137625,0.61999477925,0.157135000575,0.3085951581375,0.534269828375,59.4164578914642
88,"EM",0.497695702112418,5.73720593488167,7.07236615593275,2.92521122454205,0.643926238024031,0.426854742483805,0.209477196966126,0.333523806309217,0.456998996724657,0.119841814041138
88,"MCMC",0.186388566486188,5.761881085,7.04921019,2.8442707975,0.746346304,0.448368956125,0.198166223875,0.3546629404125,0.447170832875,68.2427878379822
89,"EM",0.447807914314215,5.6030687192388,6.92268422414971,2.98242873225201,0.599734774464518,0.516157139021413,0.12277392067162,0.281811721004731,0.59541435832365,0.117784023284912
89,"MCMC",-0.193215381802062,5.50295259,6.8450633125,2.8137343865,0.8419657715,0.576742537125,0.10944587395375,0.27499626535,0.615557855375,80.5908169746399
90,"EM",-0.149484852847294,0.176249861921948,6.40634616660546,2.97184312212876,0.166537212384494,0.892847038649247,0.148109820545278,0.00792752798130521,0.843962651473417,0.0115799903869629
90,"MCMC",-2.43962762782163,1.07832914719898,6.4408690125,2.729110980125,2.544490355375,0.874083353875,0.0477261172784275,0.127963731523125,0.824310156125,167.697957038879
91,"EM",0.193197467270188,5.08532222088431,6.63659849012421,2.25756928225513,1.26493802151862,0.845537442276803,0.139484872639783,0.196608642563582,0.663906484796635,0.208817005157471
91,"MCMC",-0.018951084209875,4.51887614125,6.57411577375,2.365965712125,1.697866230125,0.878419282125,0.121130625316,0.1984859623625,0.680383415125,161.10214304924
92,"EM",-2.93508663179955,2.48337000371847,6.46200688140743,0.0870218624578953,2.96505531101734,0.881287386887122,0.011606853803577,0.216087737991378,0.772305408205045,0.0666871070861816
92,"MCMC",-0.431812368239275,4.10702094,6.511372645,2.230486164125,2.35714907125,0.855193999,0.08565150758125,0.2018715454,0.71247694875,116.700431108475
93,"EM",0.406684568532072,5.14907960704139,6.8663125280986,2.53410800515045,1.18617178562552,0.690639483978905,0.115517486250709,0.327862104225503,0.556620409523788,0.0568869113922119
93,"MCMC",-0.017469264253825,4.868193125,6.77100845875,2.48885842425,1.295845009875,0.75526153475,0.10376121398875,0.2879683131375,0.60827046775,72.7142441272736
94,"EM",1.07833608804714,5.71744369200522,6.91739123158359,1.87860226718677,0.927748773992808,0.582083132402877,0.111056463162993,0.409207878627866,0.479735658209141,0.207348823547363
94,"MCMC",1.09188720102502,5.42989082875,6.77799463875,2.0182387555,0.985557544625,0.663961360125,0.110759607377375,0.29868155185,0.5905588515,68.2443220615387
95,"EM",-1.09739419442018,5.20343731670479,7.02002831284955,1.53234264422456,1.25392330428705,0.60259675702673,0.0822463776667513,0.325876885143331,0.591876737189918,0.0343658924102783
95,"MCMC",-0.96824237672625,5.04618339875,6.97826583375,1.77000105075,1.20535333375,0.63901031175,0.0856734979,0.28546001225,0.628866492375,59.6739010810852
96,"EM",0.736122909440351,6.14497589933717,7.07304191086832,2.36431437161869,0.987203536415219,0.432470609360073,0.12205280075241,0.550890910506118,0.327056288741472,0.130232095718384
96,"MCMC",0.613326583488037,5.6141365425,6.912208015,2.42100120175,0.935218161,0.612863056875,0.119535467596,0.31260244275,0.567862097875,70.619619846344
97,"EM",0.490250144985549,6.04045295087964,7.00261131488644,2.03271656995501,0.943960565944294,0.432358232901698,0.098200129818063,0.539943850406055,0.361856019775882,0.1229248046875
97,"MCMC",0.514450319157363,5.64529675125,6.87335822,2.176706085,0.888860305,0.567671209875,0.09918747385625,0.342343492175,0.558469037875,78.2131199836731
98,"EM",0.188145338007495,6.0695082710414,6.89100226007614,2.26773767558452,1.08451922903431,0.360470891970637,0.12140833617554,0.55067392124781,0.32791774257665,0.0843689441680908
98,"MCMC",0.222515171249212,5.5461040975,6.84957930625,2.3997011175,0.967985805875,0.553589720625,0.1238002985875,0.3350667370125,0.541132957625,78.9456210136414
99,"EM",2.3441810103731,5.57510388588735,7.01854797343166,3.35439695692053,0.634645333428386,0.512494075577899,0.182998839487376,0.325154321339367,0.491846839173257,0.0774919986724854
99,"MCMC",1.15328747535175,5.74603585375,6.95858714625,2.899006253875,0.943568443375,0.580342636125,0.142223008654125,0.4100752714125,0.447701723,81.0206139087677
100,"EM",0.907682114155923,5.42447706744164,6.92633560152686,2.96532456179818,0.803439569781097,0.579945696560096,0.125113201518188,0.310102551336693,0.564784247145119,0.148895978927612
100,"MCMC",0.513768595516575,5.410895265,6.874167935,2.93086363125,0.898499718,0.619413957625,0.1170642436875,0.3104186031,0.572517156375,79.3743221759796
