"R","Metodo","mu1","mu2","sigma1","sigma2","p1","p2","tempo"
24,"MCMC",1.999857155,5.786371615,0.96127017675,1.31635688225,0.8532748795,0.1467251210875,6.80600500106812
25,"EM",1.83592877938769,4.44445741918502,0.771188630636361,1.60888726907568,0.746276208459859,0.253723791540141,0.0137710571289062
25,"MCMC",1.86252027375,4.4354677425,0.798439767625,1.571079656,0.731551845125,0.2684481556125,5.91032195091248
26,"EM",2.21276658693115,5.91925510774779,0.984864969215448,0.864796055076044,0.854521725806985,0.145478274193015,0.00496697425842285
26,"MCMC",2.1404565,4.901975445,0.91812564875,1.47260176975,0.743548308,0.256451691825,6.81873989105225
27,"EM",2.0303135793531,5.71596402594299,1.01123480031614,0.413426649643654,0.896841192282091,0.103158807717909,0.00379681587219238
27,"MCMC",2.02008617875,5.51804033125,1.017099021125,0.678682606125,0.87411584075,0.1258841571625,7.69698596000671
28,"EM",1.84203989060111,3.74820238947204,0.823793805170497,2.03325532544189,0.702579571856327,0.297420428143673,0.00432395935058594
28,"MCMC",1.8799745375,4.67142242125,0.92509119,1.47475584525,0.77768932325,0.222310677525,7.16690111160278
29,"EM",2.05734637143332,6.22508806739146,1.02562526728127,0.872274010233158,0.838968002510372,0.161031997489628,0.00443291664123535
29,"MCMC",2.025215285,5.91742496125,1.01542758425,1.127700349875,0.81054032175,0.189459678875,5.84049701690674
30,"EM",2.06926256329813,5.67123560783425,1.02602975884499,0.860394098420169,0.793927267571749,0.206072732428251,0.00708484649658203
30,"MCMC",2.01845734125,5.3083443725,1.019072893875,1.13270036075,0.745960916625,0.2540390834375,5.98452401161194
31,"EM",2.12296383141091,6.05165521353066,1.07696750229006,0.717029804651561,0.883499537477012,0.116500462522988,0.0236899852752686
31,"MCMC",2.07052082875,5.4318259,1.055308932625,1.1691758205,0.8297114665,0.17028853395,6.74569392204285
32,"EM",1.87929701492769,6.66219597660869,1.19506997849949,0.862452639809654,0.886776048527783,0.113223951472217,0.00830793380737305
32,"MCMC",1.81386448375,5.8037421075,1.145042569875,1.4277396225,0.828727508875,0.1712724890875,8.76504707336426
33,"EM",1.76481774754041,5.401571827632,0.906192282372538,1.84089407686117,0.784466113157626,0.215533886842373,0.0102019309997559
33,"MCMC",1.776108959375,4.2969340425,1.461049624875,1.65796813275,0.648713049125,0.3512869506125,5.67232584953308
34,"EM",1.90349531129707,5.69984238555246,0.945237321093523,0.994311938322696,0.819637382652527,0.180362617347473,0.00372195243835449
34,"MCMC",1.851659165,4.9239052575,0.895496889125,1.477000083625,0.7342237715,0.265776228825,6.95222687721252
35,"EM",1.71781445313703,5.10096606111642,0.846840069808045,1.92117188946217,0.786305111626434,0.213694888373566,0.00980806350708008
