"R","Metodo","mu1a","mu1b","mu2a","mu2b","mu3a","mu3b","sigma1a","sigma1b","sigma1c","sigma1d","sigma2a","sigma2b","sigma2c","sigma2d","sigma3a","sigma3b","sigma3c","sigma3d","p1","p2","p3","tempo"
40,"EM",1.19086990418147,5.42462299345794,4.15384753843473,1.04853126404358,5.93485611875378,7.06621102860776,1.756888880329,1.95183809614504,1.95183809614504,5.01658838298721,5.20174091620678,1.78096852093284,1.78096852093284,1.57173634710943,2.75673817999717,-2.4635709034606,-2.4635709034606,4.01673908331904,0.331370861913381,0.329397191396653,0.339231946689966,0.107064008712769
40,"MCMC",2.4074353795,5.67762866625,4.335776263125,4.981830427,4.54389498625,2.4090051785,2.39615480125,0.693365707375,0.693365707375,5.620801815,2.9569402375,-0.910154012375,-0.910154012375,4.32852395375,3.031863575,-0.104823081125,-0.104823081125,2.1724863575,0.347166251,0.33863078725,0.314202952875,97.9749460220337
41,"EM",0.566984839353017,4.29412183691945,3.98938592272149,0.998238944687997,5.91355334014205,7.0758557798578,1.83767696020269,1.7052265952116,1.7052265952116,5.26005020703358,2.71148105211227,0.955753165284748,0.955753165284748,1.02920696628756,3.60667448096074,-2.7962642157071,-2.7962642157071,4.79123906002043,0.268674057470771,0.332073831314129,0.3992521112151,0.0993978977203369
41,"MCMC",2.806020726825,4.157099316875,3.6434996173375,3.33275644975,4.123050857775,4.853135605875,2.76140781875,0.07837343803125,0.07837343803125,3.960922368875,2.94565491,0.000589319930000024,0.000589319930000024,3.009093764875,3.20322875,-1.02994904760125,-1.02994904760125,4.0671421055,0.319167919,0.331565722,0.349266363,87.0181350708008
42,"EM",0.738434702042864,4.69211030177551,3.88591723880057,1.07351576037275,5.93393319465551,7.15186324886872,2.1926870427921,2.52419489679554,2.52419489679554,6.54055468920715,3.27242267472492,1.34823166982493,1.34823166982493,1.19187614392533,3.16254124715905,-2.93502793768548,-2.93502793768548,4.83977070244305,0.302426143339862,0.345020751682413,0.352553104977724,0.0718979835510254
42,"MCMC",2.88923215775,4.43811492475,3.655684368375,3.50621745,4.18643829225,4.984097783375,2.78708284625,0.82290450125,0.82290450125,5.3833849245,2.846698285,0.35579008475,0.35579008475,3.8084659645,3.02206228875,-0.776442805625,-0.776442805625,4.86640779075,0.32892761025,0.335143003375,0.335929391875,102.070258140564
43,"EM",0.898517149977544,5.18311149495366,3.91716232628841,1.16846350242137,5.63503630615435,7.62668066629997,1.73458928646276,1.867580567244,1.867580567244,4.72696549100788,4.69321847397586,1.89412303843489,1.89412303843489,1.76833630349478,2.51844313822613,-2.28451656331944,-2.28451656331944,3.94311163924451,0.28794298764701,0.358153016410098,0.353903995942892,0.0952849388122559
43,"MCMC",2.37016034975,3.0499763435,3.355065160125,6.22740062,4.78970991375,4.223801042625,2.537257676,1.518540724125,1.518540724125,3.434871054375,2.53360162425,-0.52088249685,-0.52088249685,5.26067855,3.05794971125,-0.85869570325,-0.85869570325,3.137719057125,0.315668069125,0.33603473975,0.34829719,6039.44193005562
44,"EM",1.11990637614876,5.0980753880634,4.37837713824874,1.06173521201409,6.09151786397413,6.78356910531169,2.28497409080272,2.3685000599311,2.3685000599311,6.01185281271706,2.760791462635,1.06575928726082,1.06575928726082,1.02400088551846,3.17022143461516,-2.64148715099555,-2.64148715099555,4.2531876936986,0.332309496835006,0.37718155165163,0.290508951513365,0.0879220962524414
44,"MCMC",3.197946197375,4.4890850165,3.9984184295,3.49758499375,4.43010395675,4.93383641725,2.8202096975,0.33713727275,0.33713727275,4.16895480425,2.876675885,0.086375640375,0.086375640375,3.133749128,3.12213141875,-1.03394743,-1.03394743,4.173798880375,0.33309759575,0.343853809,0.323048588125,74.9474029541016
45,"EM",1.06827335292493,5.56435582346769,3.86966555525967,0.899003446367025,6.15109260056946,6.46830302982201,2.49050203496286,2.52462891980713,2.52462891980713,5.79583898425943,2.74532079038958,0.831256006807607,0.831256006807607,0.78449514069005,1.94007545359014,-1.95693408204662,-1.95693408204662,4.42713472759943,0.385146963697208,0.337599545287855,0.277253491014937,0.137604951858521
45,"MCMC",2.381959365375,5.7804208175,4.344033243125,4.79490123575,4.45219116875,2.269031070375,2.48215619975,1.530081159625,1.530081159625,5.85058974,2.294968379625,-0.11676519475,-0.11676519475,4.092286607375,2.446887995125,0.0659684548125,0.0659684548125,1.781345467125,0.361602685625,0.318934515875,0.31946280525,65.4843461513519
46,"EM",0.858434250607932,4.38536498840575,3.92302093329409,0.821194692590605,6.04921490246248,7.05354208817234,1.87400437714063,2.14421671884867,2.14421671884867,5.9575999765755,3.21813263772854,0.895082825811208,0.895082825811208,0.781065463779974,2.65840725604787,-2.37267807825385,-2.37267807825385,3.79495589947747,0.332970595297594,0.335700992948191,0.331328411754214,0.134737968444824
46,"MCMC",2.939633954,4.180330340875,3.489852408875,5.72776997875,4.44483598,2.374757735125,2.5404719225,0.61055493675,0.61055493675,4.1866628715,2.377360245,-0.25176766075,-0.25176766075,4.98463193,3.26799669375,0.050192676875,0.050192676875,1.6396241475,0.334256709625,0.331307411,0.334435877375,63.7361280918121
47,"EM",1.17635780148385,5.00117997223392,4.01611755328458,1.01191168953717,6.05261889194879,6.98403225984511,2.90873614145793,2.95755739961352,2.95755739961352,8.47514067139146,3.11036375455679,0.853593549226489,0.853593549226489,0.854564039824853,2.42365005506348,-2.08185844502857,-2.08185844502857,3.66632638787889,0.31360600581804,0.356026432176075,0.330367562005885,0.101222038269043
47,"MCMC",3.14543700875,4.525075735125,3.833145474875,3.523032444125,4.34964870175,4.9927077265,3.0810578825,1.02504796425,1.02504796425,5.312182567125,3.113960630625,0.56737978325,0.56737978325,3.4686936415,2.8867645725,-0.20957774775,-0.20957774775,4.193877249375,0.330600003125,0.339105361625,0.330294643375,69.1812419891357
48,"EM",0.89900663342919,4.79144577410969,4.14143450421542,1.07332383352117,5.64130165402907,7.37307908855596,1.57463490016028,1.58735708899853,1.58735708899853,4.78125531620773,5.0984867500035,1.18398731124292,1.18398731124292,1.25740346636451,2.7989684208674,-2.22411394079024,-2.22411394079024,3.55692179550062,0.30903535620871,0.3448510426553,0.34611360113599,0.0877189636230469
48,"MCMC",2.136455456125,5.307242345,3.70858398725,3.473479421875,4.88268003,4.1306002505,2.19605162325,0.0657123651375,0.0657123651375,4.3034104825,3.647298375875,0.1149871810675,0.1149871810675,2.67951297175,4.09220227125,-0.8758868335,-0.8758868335,2.769137052125,0.32776659225,0.331047284125,0.341186122,68.3498899936676
49,"EM",0.956462318982241,5.28795319372207,3.9897285374357,1.14341387879254,5.87639981768996,7.28179444271381,2.06997463634042,2.14726678349478,2.14726678349478,6.49060067950448,3.04397095774291,1.04247154312495,1.04247154312495,1.00582358216451,2.4616571297419,-2.17387234353013,-2.17387234353013,3.8985418813166,0.360662015224757,0.300770280629886,0.338567704145357,0.115543127059937
49,"MCMC",2.984759309,4.743718445875,3.71481697,3.700577721,4.212798785125,5.203575353,2.453563995,0.716399449425,0.716399449425,4.78220269125,2.5642561475,0.3379403824375,0.3379403824375,3.326776214125,2.533113265,-0.4661065293375,-0.4661065293375,4.162199488625,0.342452858,0.32325878325,0.33428835275,77.165018081665
50,"EM",1.1693933205933,4.68636074778468,4.14969138995403,1.02931795301509,6.18057641762899,6.71456685299554,1.89496196339076,2.20882965280417,2.20882965280417,6.46512603103944,2.13888883931404,0.929453010375289,0.929453010375289,0.842144625314773,3.16013368863177,-3.12377728316848,-3.12377728316848,5.71998308986618,0.334209421089926,0.324036563902672,0.341754015007402,0.179756164550781
50,"MCMC",1.947014528125,3.780113071125,4.421976228875,4.796322239,5.16364675375,3.88363654125,2.103482975625,1.61920007275,1.61920007275,4.457220517375,2.80959622875,-1.096152715,-1.096152715,4.844789099375,2.907779565,-1.314854895,-1.314854895,3.69365272825,0.332548759,0.33449945225,0.332951804125,81.1826729774475
51,"EM",0.928051651459538,4.72500757722055,4.49541761340414,1.15672807861463,6.07464521048417,6.89544149916239,1.62069337441715,1.41321650435392,1.41321650435392,7.4671763479745,1.87580470272879,0.345081312374873,0.345081312374873,0.707638294561754,2.96271044112206,-3.48774483429737,-3.48774483429737,5.72771707853881,0.372618249165461,0.296080290729356,0.331301460105183,0.134968042373657
51,"MCMC",2.7083386545,2.9874320145,3.111364177375,4.41790643275,5.66727530625,5.440353441125,2.021091490375,0.973492003243375,0.973492003243375,4.19831074775,2.199002034125,0.00913808524324999,0.00913808524324999,5.407210438375,2.7829407375,-2.42357470230762,-2.42357470230762,4.408047734375,0.335834989,0.342444350125,0.321720668625,81.8063480854034
52,"EM",0.718699931787604,4.8489341569022,4.02664226675303,1.18068877606521,5.83663489786024,7.26344847211337,1.78749900775069,1.63471404766744,1.63471404766744,4.25996051152139,4.58957155436296,1.32238268418588,1.32238268418588,1.45788796490911,2.54767248254328,-1.99347083211049,-1.99347083211049,3.4997870367288,0.346939547134793,0.353850348613833,0.299210104251374,0.190796852111816
52,"MCMC",2.936941899,4.453469276125,2.94507501025,4.45999450875,5.04924186375,4.136404955875,2.7532329505,0.6834349320375,0.6834349320375,3.924859965625,2.753748305,0.705942744875,0.705942744875,3.921385997625,3.241188825625,-0.357993151625,-0.357993151625,2.529438766875,0.343786929875,0.344300840875,0.31191223225,80.5251832008362
53,"EM",1.20815994999262,5.36236708575545,3.83783392600849,1.1759430115513,5.65476912042883,7.39891329245574,1.61622844459745,1.914735143502,1.914735143502,4.82003779110777,4.89167377554024,1.85244997746898,1.85244997746898,1.54459246016498,2.57203395562636,-2.41140314433918,-2.41140314433918,3.86423228007885,0.267019735208065,0.381877902447989,0.351102362343946,0.14736008644104
53,"MCMC",2.9915972065,4.718900055875,3.575369427375,3.647993196,4.142056232375,5.170781858875,2.504951364875,0.4622713785,0.4622713785,4.316779994625,2.753636591375,0.172176922875,0.172176922875,3.232366044625,2.850454512375,-0.8854832511875,-0.8854832511875,4.23105865825,0.318568583625,0.339673779625,0.34175763525,74.725928068161
54,"EM",1.141252253015,5.28725080679525,3.88546986294531,1.01522851465687,5.99465537752144,7.1305215025558,1.50117168876927,1.46024611262711,1.46024611262711,4.33795952594685,4.42948842351863,1.365391191919,1.365391191919,1.4096427911975,2.08704825988726,-1.85770688858399,-1.85770688858399,3.75208295482886,0.324975667792158,0.347606025411605,0.327418306796236,0.144979000091553
54,"MCMC",3.12083811125,4.559304145125,3.804976446625,3.51712952425,4.342249451125,5.0147856775,2.372141068,0.56149746375,0.56149746375,4.166402976875,2.7027701275,0.415578770125,0.415578770125,3.087555153,2.44773154125,-0.383257116625,-0.383257116625,3.900525062375,0.3374813025,0.330271821625,0.33224686875,68.290314912796
55,"EM",1.16072376172066,5.52077386729021,4.0104218526433,0.958305172211897,6.35896727652406,6.59711371300963,1.68555910723069,1.65159066411741,1.65159066411741,5.22868667599574,2.66541690610126,0.862287749792908,0.862287749792908,0.878896148985057,2.32127932055251,-1.97819382222385,-1.97819382222385,3.62437811353624,0.298584406367218,0.410810926093962,0.290604667538821,0.138584852218628
55,"MCMC",3.1637766015,4.581282637875,3.87880730225,3.47180059925,4.47193715125,4.863798486125,2.070999949875,0.4152455596875,0.4152455596875,4.231627837375,2.154076362625,0.108129187,0.108129187,3.009634752875,2.29704490075,-0.676349636375,-0.676349636375,3.878655891375,0.324979343125,0.351115438,0.323905210875,69.2760741710663
56,"EM",1.25251624637852,5.02437547677137,4.03091546956983,1.10660087240582,6.0195423202758,7.10431473798979,2.10131628887756,2.21037511411123,2.21037511411123,6.97729942985215,2.78503392824071,0.834252211346621,0.834252211346621,0.796043996379568,2.90051234132575,-2.4989187876113,-2.4989187876113,4.23489589793261,0.364709357454627,0.331461942130966,0.303828700414406,0.132941007614136
56,"MCMC",3.2104485135,4.573630804375,3.879783979,3.568750148375,4.42200174025,5.010095653875,2.4143668575,0.78218260545375,0.78218260545375,5.494970899125,2.36691402875,0.23539987116,0.23539987116,3.653695738375,2.58143738375,-0.592425093725,-0.592425093725,4.624316891625,0.344597704,0.331895890125,0.323506403625,76.262971162796
57,"EM",0.899170842520604,4.69480617600803,3.84543914314746,1.08359288637902,5.71183720860243,7.49446188113195,1.89127465293958,2.07315367690331,2.07315367690331,7.72287950071857,3.67355858576253,1.32038999261199,1.32038999261199,1.19380135065738,3.03138474428645,-2.74416131864898,-2.74416131864898,4.66111772526828,0.289883182477102,0.350217986709639,0.359898830813259,0.148543119430542
57,"MCMC",2.1698258835,5.40470522625,4.108550932125,5.13383896375,4.35116638625,2.6639985705,2.311690817375,1.0400337105,1.0400337105,8.17448511125,2.817966409625,-0.593712824875,-0.593712824875,5.041213380875,3.118004565,0.0254623314875,0.0254623314875,2.103583624625,0.31697716425,0.338441876875,0.34458095725,75.2144808769226
58,"EM",0.880478630241069,4.70222133010893,4.21783409435686,0.962784592477137,5.92167060554623,7.29519871978437,1.9181094046666,1.3869807603118,1.3869807603118,5.92083332435195,2.14532192181506,0.862859564740569,0.862859564740569,1.00111592010916,3.89279954096117,-4.24179465008793,-4.24179465008793,6.51561056548798,0.347547827145726,0.297113089995978,0.355339082858296,0.146353006362915
58,"MCMC",3.003008882625,4.450041959125,3.8284500815,3.49497998775,4.25880429325,5.070531678125,2.6116235125,-0.0589652030775,-0.0589652030775,5.076276904375,2.6801273775,-0.20138913775,-0.20138913775,3.731371447875,3.05685684625,-1.455856222375,-1.455856222375,5.080026068125,0.337076380375,0.3251577665,0.33776584525,71.0988647937775
59,"EM",1.09176660903299,5.22174376528752,4.13019873481767,0.998774250087024,6.29416683331002,6.78372991053162,2.96453747728729,3.39430730883455,3.39430730883455,7.88047452530823,3.45512746540778,1.04158833659482,1.04158833659482,0.855387907707155,2.27141157437003,-2.12309823524675,-2.12309823524675,3.42031164304495,0.347764293097585,0.355332149767305,0.296903557135109,0.11505913734436
59,"MCMC",3.13123075025,4.506392025125,3.89175584425,3.48874789125,4.421903953625,4.936400990125,2.984608665,1.166478376,1.166478376,4.820053541375,3.15041099625,0.703990273,0.703990273,3.232281780875,2.85582832375,-0.162125574875,-0.162125574875,3.95558005975,0.336040463625,0.338021573875,0.3259379615,74.7302570343018
60,"EM",1.04078853844691,5.03324142921154,3.85223801106565,0.876651376954578,5.58208045815169,7.34937675941332,1.66444909821541,1.97251247706563,1.97251247706563,4.79450540057697,5.01407745905045,1.77632223368112,1.77632223368112,1.44487703974192,2.24291138247045,-2.31663686761326,-2.31663686761326,4.21604311632193,0.369307373270229,0.311634000792798,0.319058625936974,0.117537021636963
60,"MCMC",2.971266526625,4.532664778,2.972014266,4.534975895875,4.79283608125,3.9735210765,2.675028395,0.774918429625,0.774918429625,4.450357767,2.67330091875,0.7643904725,0.7643904725,4.46870801925,3.191862654,-0.651728923,-0.651728923,3.011973762375,0.34801369525,0.349403191125,0.30258312125,80.4200820922852
61,"EM",0.78365744816703,4.59015233182103,4.16883791566759,1.13936772316764,5.76922131211937,7.21623414812557,1.61926821565285,1.43511226278661,1.43511226278661,4.5005974134592,4.69587617642911,1.20778765106981,1.20778765106981,1.42398945268294,3.11438319060122,-2.0327559740121,-2.0327559740121,3.00548243851083,0.32885991261649,0.325756083526956,0.345384003856555,0.133397817611694
61,"MCMC",1.702988565625,3.708773272875,4.265765158625,4.85606068225,5.0766041675,3.986885909375,2.177762820125,1.70184750176375,1.70184750176375,5.221381923125,2.79868912375,-0.53503083575875,-0.53503083575875,3.887888454875,2.9088299025,-0.91371678455625,-0.91371678455625,2.502100050625,0.344518216375,0.336612501375,0.3188692885,61.9401710033417
62,"EM",1.08940261047572,5.27390541292531,4.22519065430745,1.00783119905246,6.02530352778516,6.70490986369293,2.29880320525641,2.65031290239564,2.65031290239564,6.33121782039763,3.08165413275769,0.987576233467487,0.987576233467487,0.814536463822519,2.73934759593001,-2.66535615676173,-2.66535615676173,4.55972349653046,0.308000435304976,0.321380703123108,0.370618861571916,0.170025110244751
62,"MCMC",3.13540156775,4.537349750625,3.888854645625,3.4672446155,4.3759195145,4.877831870875,2.59373707625,0.53368322225,0.53368322225,4.6485709515,2.616653525,0.107451777375,0.107451777375,3.337969298125,2.74728993875,-0.90286093325,-0.90286093325,4.523469896125,0.32847760525,0.32904632575,0.342476074125,74.3407590389252
63,"EM",1.01853393147928,5.15953760820701,4.13229360803961,1.061018269182,5.51069629116299,7.07795908810111,1.53150039369567,1.32788190309975,1.32788190309975,5.5204265790307,2.41757942432022,0.868843746877256,0.868843746877256,0.939487358932559,2.90510770555643,-2.30921577347918,-2.30921577347918,4.12384618127896,0.308101723260547,0.361280524025666,0.330617752713787,0.133769035339355
63,"MCMC",2.94508835825,4.618264539375,2.946667779625,4.61922336675,4.825706105,4.089559455625,2.26782943775,0.1342296938875,0.1342296938875,4.109170715375,2.262906435,0.1457238589,0.1457238589,4.09468345175,2.7928426075,-0.96157631625,-0.96157631625,2.805126656875,0.3277404235,0.3277727515,0.344486819125,63.5890109539032
64,"EM",0.859959257755117,4.87476290139891,3.62843235333773,1.04941547109456,5.95669879319475,7.04876934844806,1.6495303035969,1.73808532943308,1.73808532943308,4.32447472250435,4.84473912017926,1.16558449800334,1.16558449800334,1.12926590592199,2.63955122968142,-2.16542146685965,-2.16542146685965,3.33445379641983,0.319630449833842,0.345931891668964,0.334437658497194,0.150532960891724
64,"MCMC",2.873786628,4.35560264025,3.580798435625,3.4407152845,4.168356405875,4.9119197935,2.51783008,0.809626494125,0.809626494125,4.103395572,2.892781645,0.447864286025,0.447864286025,2.89655805225,2.75444163625,-0.295352386425,-0.295352386425,3.601523713375,0.334395530625,0.3317173035,0.33388716025,71.6917550563812
65,"EM",1.47288319158185,5.60650866436877,3.63252366082845,0.79263384558444,6.21483776127781,6.40513518282325,2.30213027283802,2.66325346729438,2.66325346729438,7.60078292134229,3.15361357101701,1.27823725162868,1.27823725162868,1.13766098501093,2.95046422192479,-2.6089941623605,-2.6089941623605,4.08909198663477,0.3288865753511,0.309030380594174,0.362083044054726,0.205513954162598
65,"MCMC",3.16826762925,4.557777767625,3.712456156875,3.37700944,4.35533874825,4.765412119625,2.65988960625,0.988966229375,0.988966229375,5.5192545645,2.74197835375,0.5152300265,0.5152300265,3.725644282,2.84059188375,-0.410465158875,-0.410465158875,4.5317822035,0.331222180125,0.326277346,0.342500477,73.9864070415497
66,"EM",1.06034054705291,4.8747042262552,4.51427773260801,1.42830126711812,5.53812588391719,7.51612995125208,1.2332633922359,1.34388884317876,1.34388884317876,5.24381531642332,4.71948190828789,1.90629957216768,1.90629957216768,1.75759680037133,2.51435862516752,-2.30276598430701,-2.30276598430701,3.9627200834917,0.318635438048246,0.315986100549598,0.365378461402156,0.103318929672241
66,"MCMC",3.1568764675,4.5428149345,3.979507801,3.67048338375,4.286186434,5.16982559225,2.362834144875,0.3016811858375,0.3016811858375,4.65967319925,2.713064941125,0.263929774775,0.263929774775,3.425625939625,2.685581864,-0.796220760625,-0.796220760625,4.33921159625,0.338078774375,0.319461105375,0.342460123375,74.5314471721649
67,"EM",1.05368828668356,4.96765740796021,4.17949965913052,1.00122057155966,6.12171077174841,6.76188674813161,2.4408886997132,2.68886171363608,2.68886171363608,6.55959492282253,3.07978899299386,1.21436166725514,1.21436166725514,1.09112752574341,2.96474465143329,-2.64568060236172,-2.64568060236172,4.27998897828106,0.34899641524388,0.34205196286779,0.308951621888329,0.178738117218018
67,"MCMC",1.86463463575,4.00453841,4.349044305875,4.908090882625,5.13123263375,3.90909330375,2.80437601875,2.237394102,2.237394102,4.98619987725,3.072757255,-0.241096478375,-0.241096478375,3.950393557125,3.35425406,-0.505922793125,-0.505922793125,2.68422690725,0.345944122625,0.326696120375,0.327359759875,80.2122669219971
68,"EM",1.01561561999497,4.97422195807987,3.64025133844353,0.820957023908586,5.79978680184135,7.28743301039908,1.53144004946669,1.72987206076995,1.72987206076995,5.1339243560762,5.4511649904829,1.32248301298909,1.32248301298909,1.21419941505998,3.19383186943801,-2.49352185200122,-2.49352185200122,3.47153253610488,0.301537573784191,0.365350390232521,0.333112035983288,0.159233808517456
68,"MCMC",2.42978076525,2.8076312985,2.938847043,4.391939491125,5.35295477125,5.609289181,3.178696478,1.531451334,1.531451334,3.688062321125,2.983349991,0.558370447,0.558370447,4.439150193375,3.80019254,-1.80598990775,-1.80598990775,3.20490273875,0.335936945625,0.331931269375,0.33213179,90.9944498538971
69,"EM",0.856742667585978,4.79017797228275,3.8607955281955,0.934199759445675,5.94785365576476,7.14341047923461,1.7438441253083,1.71366891787423,1.71366891787423,5.12930910078843,2.64479185945458,0.789281982340003,0.789281982340003,0.809242970726484,2.39634154563795,-2.13150120463448,-2.13150120463448,4.21748199453998,0.288451176874618,0.408964734309315,0.302584088816067,0.0781230926513672
69,"MCMC",2.8967563005,4.397150921375,3.639395625375,3.4456161015,4.157300765,4.99567216475,2.281398972625,0.1093206050875,0.1093206050875,3.631412304,2.4869951575,-0.00118524101250001,-0.00118524101250001,2.763779163875,2.48224314875,-0.8872643471,-0.8872643471,3.819013589125,0.322714184375,0.35151688225,0.325768932375,75.5637619495392
70,"EM",0.991863771821637,5.44496785817781,3.71933042183664,0.728519033918783,6.21426291724729,6.47811572734166,2.29623670662603,2.47564602187109,2.47564602187109,6.86637097846215,3.18944030920566,1.11018156995589,1.11018156995589,1.02607029294437,2.77296458828326,-2.6205449994701,-2.6205449994701,4.93834690431958,0.317486365406094,0.308776299842879,0.373737334751027,0.185933113098145
70,"MCMC",2.973763973125,4.52009002075,3.655480935875,3.338962243125,4.2716280455,4.7614009045,2.76933987875,1.077105518625,1.077105518625,5.151699586875,3.07625621375,0.71319020175,0.71319020175,3.550726297,2.86764469125,-0.1293834165,-0.1293834165,4.396377567,0.329061876375,0.327159717625,0.34377839575,70.9006111621857
71,"EM",1.31943597769372,5.57508307553448,3.44590572721156,0.826288753299106,5.63286493661904,7.72841385149856,1.77290030786953,1.78606664725498,1.78606664725498,4.35759197937399,4.7693676947403,1.39862845911131,1.39862845911131,1.36112459250321,2.50545698046503,-2.13232922421353,-2.13232922421353,3.62503530677848,0.319416002443213,0.373666046656064,0.306917950900723,0.112436056137085
71,"MCMC",2.9827563275,4.801143977,3.522255293,3.650076842,4.069379746125,5.357412681875,2.726430345875,0.490759042225,0.490759042225,4.13221078825,3.10888486125,0.291883899625,0.291883899625,3.059145758,2.97346526625,-0.668947624125,-0.668947624125,3.944236462125,0.335849149375,0.338207742125,0.325943110625,65.3739230632782
72,"EM",1.04427072941111,4.90883226150952,4.24093936890212,1.11661285162902,5.6122331552475,7.65036541521381,1.46280529310033,1.80221710597073,1.80221710597073,5.46167392438583,5.37674193055397,1.89219579837923,1.89219579837923,1.54773728693218,2.79311349486718,-2.60729636277748,-2.60729636277748,4.13136572261897,0.286136730053988,0.397166106723814,0.316697163222198,0.169684171676636
72,"MCMC",3.077088135,4.431995078625,3.078386686625,4.4319592235,5.01216699,4.11068991925,2.611533255875,0.308504812125,0.308504812125,5.3259867745,2.624860841125,0.3143522705,0.3143522705,5.340872506875,3.30656897625,-1.52345141275,-1.52345141275,3.50425731225,0.32902589575,0.329790142375,0.34118395625,76.6921458244324
73,"EM",0.722441472527037,4.53764990057415,3.81889829757464,1.15956541148242,5.6949530184948,7.28593949682683,1.65672759971777,1.92209998957312,1.92209998957312,5.51393674162138,4.99914598765663,2.32703984751222,2.32703984751222,2.17151835368253,2.79223149387288,-2.60479850995769,-2.60479850995769,4.37843284746627,0.282249566613586,0.394067220875913,0.323683212510501,0.163626909255981
73,"MCMC",2.7791483056125,4.202744471375,3.537645735925,3.392205529875,4.036024962875,4.8883655155,2.65959117475,0.6072151507875,0.6072151507875,5.103439909375,3.046226264125,0.481533979,0.481533979,3.82292206,3.007343042625,-0.66712094,-0.66712094,4.820537929625,0.32540212675,0.3393905495,0.335207322875,73.0866479873657
74,"EM",1.10240702877384,5.4440264335708,4.08096765652555,1.10223315748906,5.92324151776462,7.32472918006366,1.32569179600495,1.34621413194359,1.34621413194359,5.21862289559484,5.23219918536511,1.32636971193442,1.32636971193442,1.31211550623468,2.71663035438851,-2.30052393758392,-2.30052393758392,3.82768433721128,0.314648990450315,0.392946461587471,0.292404547962214,0.141885995864868
74,"MCMC",3.147449107625,4.740233667625,3.8692391815,3.648134077125,4.372029380375,5.132522005375,2.701308245,0.5277826471375,0.5277826471375,4.8218905755,3.246365504125,0.315253200525,0.315253200525,3.413204263875,2.91449809075,-0.59347050141125,-0.59347050141125,4.207836672,0.335735509125,0.341786950375,0.322477532625,73.7278831005096
75,"EM",0.821582487510448,5.52067255902454,3.74385616435004,0.928513878471613,5.66034929145282,7.05132060109521,1.39719717522243,1.52253479799183,1.52253479799183,5.14231034831273,5.19719972650424,1.45242295283778,1.45242295283778,1.34230779703092,3.06430897585386,-2.40465648707887,-2.40465648707887,3.4751985476813,0.324779135614614,0.38231898479188,0.292901879593506,0.167776107788086
75,"MCMC",1.6071996335,4.25640643625,3.58098512625,3.496813911625,5.285310765,5.354120814125,2.318403410125,1.621888455125,1.621888455125,5.407709478125,3.25464725875,0.383748669,0.383748669,3.201249605875,3.562461155,-1.6293308085,-1.6293308085,3.14260181775,0.35160940325,0.339334635875,0.309055970375,73.5999929904938
76,"EM",1.34640959542962,5.22677926430599,3.7483944474129,1.02438175678417,6.17986503335444,6.80335811780873,1.50484564849154,1.39523951471191,1.39523951471191,5.48617012142209,5.42871264084386,1.47382116110408,1.47382116110408,1.56230312906977,2.6289707572285,-2.27124257827534,-2.27124257827534,4.36204501268513,0.352136128993345,0.369145523006577,0.278718348000078,0.156202077865601
76,"MCMC",2.064580272625,3.9217388145,4.024938133375,3.351031064625,5.86092871375,5.080089941125,2.5070599835,1.9380347992325,1.9380347992325,6.536163006,2.72281987575,0.51863284690625,0.51863284690625,3.86410774775,2.55785504975,-1.31648296045,-1.31648296045,3.835771715375,0.392852653375,0.327279609,0.279867741,70.6452929973602
77,"EM",0.974002842181445,5.37290558225006,3.42560976448587,0.924408738773245,5.84602156591436,7.04808912684005,1.93698657531911,1.92261665004784,1.92261665004784,4.71587369852129,5.29872539104249,1.31797557810552,1.31797557810552,1.35413488279791,2.7613822337351,-2.30385091987785,-2.30385091987785,3.8914780401053,0.321137902632966,0.385029249695158,0.293832847671876,0.137919187545776
77,"MCMC",2.26217994125,5.50052675,3.057404962,1.927329495,5.390987375,5.407474901625,2.62300751375,1.11211627575,1.11211627575,6.24491684,3.62587404,1.471184247125,1.471184247125,2.567835235875,3.15201637125,-1.5697207175,-1.5697207175,3.40106770075,0.350527099375,0.349665395,0.29980749725,67.6725420951843
78,"EM",1.42092728661668,5.42433922881299,4.16935699406337,0.943155667563509,6.26167387836776,7.05244153848007,2.55319701488528,3.14308179208432,3.14308179208432,8.1622881373506,3.83270422165937,1.37269423149081,1.37269423149081,1.09689634930819,2.00374500239593,-2.14477337842207,-2.14477337842207,4.03036951580525,0.389810850729336,0.300488366331956,0.309700782938708,0.167617082595825
78,"MCMC",2.77184743025,3.1558223595,3.825413115375,6.21626033625,5.19062906375,4.01512082425,3.04077506875,2.0613330705,2.0613330705,4.48675132675,2.421955634375,0.236160022,0.236160022,6.37204531375,2.85596777875,-0.736890278125,-0.736890278125,2.975850002875,0.341745966125,0.34968085575,0.308573184375,73.613832950592
79,"EM",0.739793246930773,4.90029447126042,3.96239252108381,1.12938700084226,6.22648389192544,6.72693262963626,1.62321217794399,1.78452197826348,1.78452197826348,4.84589994477137,5.21621156440395,1.36161274552148,1.36161274552148,1.25290055831141,2.53231855023987,-2.2995239245329,-2.2995239245329,3.93679357247548,0.295739206797482,0.348467214476743,0.355793578725775,0.169931888580322
